NOTE  60 1.0 beat1
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12576688   mnote 39 87 ""0.0.433"" 1
    0.027607363   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.082822085   mnote 56 88 ""0.0.275"" 2
    0.68711657   mnote 60 127 ""0.0.137"" 2
NOTE  60 1.0 beat110
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1196319   mnote 39 94 ""0.0.448"" 1
    0.03374233   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.21472393   mnote 56 82 ""0.0.368"" 2
NOTE  60 1.0 beat111
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11042945   mnote 31 94 ""0.0.334"" 1
    0.042944786   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.0797546   mnote 55 93 ""0.0.275"" 2
    0.69018406   mnote 53 105 ""0.0.399"" 2
NOTE  60 1.0 beat112
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1196319   mnote 39 87 ""0.0.433"" 1
    0.03374233   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.5490798   mnote 56 93 ""0.0.130"" 2
NOTE  60 1.0 beat113
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 60 127 ""0.0.53"" 2
    0.05214724   mnote 64 55 ""0.0.334"" 1
    0.0   mnote 61 55 ""0.0.334"" 1
    0.0   mnote 58 55 ""0.0.334"" 1
    0.0   mnote 66 55 ""0.0.334"" 1
    0.0   mnote 42 87 ""0.0.324"" 1
    0.015337423   mnote 54 55 ""0.0.327"" 1
    0.0398773   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.116564416   mnote 65 120 ""0.0.314"" 2
    0.69325155   mnote 60 127 ""0.0.261"" 2
NOTE  60 1.0 beat114
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 40 94 ""0.0.334"" 1
    0.04601227   mnote 6 102 ""0.0.589"" 15
    0.0   mnote 6 102 ""0.0.333"" 16
    0.6595092   mnote 53 58 ""0.0.230"" 2
NOTE  60 1.0 beat115
    0.0   mnote 12 100 ""0.0.74"" 16
    0.10122699   mnote 49 65 ""0.0.446"" 1
    0.05214724   mnote 6 102 ""0.0.589"" 15
    0.0   mnote 6 102 ""0.0.333"" 16
    0.012269938   mnote 56 93 ""0.0.138"" 2
    0.33435583   mnote 60 127 ""0.0.99"" 2
    0.0   mnote 59 101 ""0.0.38"" 2
    0.26687115   mnote 65 106 ""0.0.116"" 2
    0.018404909   mnote 64 110 ""0.0.100"" 2
NOTE  60 1.0 beat116
    0.0   mnote 12 100 ""0.0.74"" 16
    0.073619634   mnote 62 55 ""0.0.448"" 1
    0.0   mnote 58 55 ""0.0.894"" 1
    0.0   mnote 55 55 ""0.0.448"" 1
    0.0   mnote 51 55 ""0.0.894"" 1
    0.0   mnote 36 94 ""0.0.396"" 1
    0.021472393   mnote 48 55 ""0.0.437"" 1
    0.0398773   mnote 63 110 ""0.0.453"" 2
    0.018404909   mnote 12 nil ""0.0.333"" 16
NOTE  60 1.0 beat117
    0.0   mnote 12 100 ""0.0.74"" 16
    0.018404909   mnote 61 92 ""0.0.269"" 2
    0.07055215   mnote 39 87 ""0.0.433"" 1
    0.064417176   mnote 0 101 ""0.0.589"" 15
    0.0   mnote 0 101 ""0.0.333"" 16
    0.5644172   mnote 63 120 ""0.0.206"" 2
NOTE  60 1.0 beat118
    0.0   mnote 12 100 ""0.0.74"" 16
    0.07668712   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 70 55 ""0.0.337"" 1
    0.0   mnote 34 105 ""0.0.181"" 1
    0.018404909   mnote 46 55 ""0.0.328"" 1
    0.058282208   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.021472393   mnote 61 65 ""0.0.230"" 2
    0.37423313   mnote 34 74 ""0.0.106"" 1
    0.1595092   mnote 63 108 ""0.0.131"" 2
    0.25153375   mnote 61 106 ""0.0.169"" 2
NOTE  60 1.0 beat119
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08895706   mnote 58 55 ""0.0.337"" 1
    0.0   mnote 68 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 73 55 ""0.0.337"" 1
    0.0   mnote 37 93 ""0.0.212"" 1
    0.018404909   mnote 49 55 ""0.0.330"" 1
    0.04601227   mnote 60 127 ""0.0.213"" 2
    0.0   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.42638037   mnote 25 93 ""0.0.90"" 1
    0.31288344   mnote 51 105 ""0.0.1350"" 2
NOTE  60 1.0 beat120
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09509202   mnote 42 78 ""0.0.317"" 1
    0.058282208   mnote 1 100 ""0.0.589"" 15
    0.0   mnote 1 100 ""0.0.333"" 16
NOTE  60 1.0 beat121
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09202454   mnote 44 90 ""0.0.311"" 1
    0.061349694   mnote 1 100 ""0.0.589"" 15
    0.0   mnote 1 100 ""0.0.333"" 16
    0.77607364   mnote 58 83 ""0.0.414"" 1
    0.0   mnote 68 83 ""0.0.414"" 1
    0.0   mnote 65 83 ""0.0.414"" 1
    0.0   mnote 73 83 ""0.0.414"" 1
NOTE  60 1.0 beat122
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09815951   mnote 37 88 ""0.0.333"" 1
    0.055214726   mnote 1 100 ""0.0.589"" 15
    0.0   mnote 1 100 ""0.0.333"" 16
    0.6993865   mnote 48 114 ""0.0.91"" 2
    0.07055215   mnote 60 66 ""0.0.140"" 1
    0.0   mnote 63 66 ""0.0.140"" 1
    0.0   mnote 55 66 ""0.0.140"" 1
    0.0   mnote 58 66 ""0.0.140"" 1
    0.006134969   mnote 44 55 ""0.0.193"" 1
NOTE  60 1.0 beat123
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09815951   mnote 32 93 ""0.0.212"" 1
    0.055214726   mnote 1 100 ""0.0.589"" 15
    0.0   mnote 1 100 ""0.0.333"" 16
    0.049079754   mnote 51 101 ""0.0.239"" 2
    0.38650307   mnote 20 93 ""0.0.90"" 1
    0.22699386   mnote 54 110 ""0.0.177"" 2
    0.17484662   mnote 55 92 ""0.0.1274"" 2
NOTE  60 1.0 beat124
    0.0   mnote 12 100 ""0.0.74"" 16
    0.10122699   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 70 55 ""0.0.337"" 1
    0.0   mnote 34 105 ""0.0.181"" 1
    0.018404909   mnote 46 55 ""0.0.328"" 1
    0.03374233   mnote 8 100 ""0.0.589"" 15
    0.0   mnote 8 100 ""0.0.333"" 16
    0.4202454   mnote 34 74 ""0.0.106"" 1
NOTE  60 1.0 beat125
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09509202   mnote 46 93 ""0.0.308"" 1
    0.058282208   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
NOTE  60 1.0 beat126
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08895706   mnote 46 92 ""0.0.255"" 1
    0.006134969   mnote 46 55 ""0.0.333"" 1
    0.058282208   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.42638037   mnote 34 85 ""0.0.87"" 1
    0.006134969   mnote 57 55 ""0.0.97"" 1
    0.0   mnote 65 55 ""0.0.97"" 1
    0.0   mnote 61 55 ""0.0.97"" 1
    0.0   mnote 60 55 ""0.0.97"" 1
    0.3190184   mnote 70 106 ""0.0.213"" 2
NOTE  60 1.0 beat127
    0.0   mnote 12 100 ""0.0.74"" 16
    0.10122699   mnote 35 87 ""0.0.252"" 1
    0.015337423   mnote 47 55 ""0.0.227"" 1
    0.036809817   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.29447854   mnote 71 68 ""0.0.153"" 2
    0.1411043   mnote 55 55 ""0.0.100"" 1
    0.0   mnote 51 55 ""0.0.100"" 1
    0.0   mnote 60 55 ""0.0.100"" 1
    0.0   mnote 57 55 ""0.0.100"" 1
    0.36196318   mnote 74 108 ""0.0.175"" 2
NOTE  60 1.0 beat128
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08895706   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 70 55 ""0.0.337"" 1
    0.0   mnote 34 105 ""0.0.181"" 1
    0.018404909   mnote 46 55 ""0.0.328"" 1
    0.04601227   mnote 11 102 ""0.0.589"" 15
    0.0   mnote 11 102 ""0.0.333"" 16
    0.32515338   mnote 73 111 ""0.0.191"" 2
    0.082822085   mnote 34 74 ""0.0.106"" 1
    0.42944786   mnote 75 108 ""0.0.208"" 2
NOTE  60 1.0 beat129
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08895706   mnote 37 94 ""0.0.333"" 1
    0.064417176   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.3006135   mnote 73 100 ""0.0.169"" 2
    0.44785276   mnote 72 98 ""0.0.124"" 2
NOTE  60 1.0 beat130
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0797546   mnote 65 55 ""0.0.448"" 1
    0.0   mnote 61 55 ""0.0.448"" 1
    0.0   mnote 58 55 ""0.0.448"" 1
    0.0   mnote 54 55 ""0.0.448"" 1
    0.0   mnote 39 94 ""0.0.396"" 1
    0.021472393   mnote 51 55 ""0.0.437"" 1
    0.05214724   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.21165644   mnote 70 106 ""0.0.215"" 2
    0.62883437   mnote 68 83 ""0.0.122"" 2
NOTE  60 1.0 beat131
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09509202   mnote 46 94 ""0.0.412"" 1
    0.058282208   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.14417178   mnote 67 127 ""0.0.206"" 2
NOTE  60 1.0 beat132
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0030674846   mnote 65 118 ""0.0.153"" 2
    0.0797546   mnote 65 55 ""0.0.448"" 1
    0.0   mnote 61 55 ""0.0.448"" 1
    0.0   mnote 58 55 ""0.0.448"" 1
    0.0   mnote 54 55 ""0.0.448"" 1
    0.0   mnote 39 94 ""0.0.396"" 1
    0.021472393   mnote 51 55 ""0.0.437"" 1
    0.049079754   mnote 10 102 ""0.0.589"" 15
    0.0   mnote 10 102 ""0.0.333"" 16
    0.2822086   mnote 63 64 ""0.0.261"" 2
    0.5153374   mnote 61 100 ""0.0.208"" 2
NOTE  60 1.0 beat133
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0797546   mnote 59 55 ""0.0.334"" 1
    0.0   mnote 56 55 ""0.0.334"" 1
    0.0   mnote 53 55 ""0.0.334"" 1
    0.0   mnote 61 55 ""0.0.334"" 1
    0.0   mnote 37 87 ""0.0.324"" 1
    0.015337423   mnote 49 55 ""0.0.327"" 1
    0.058282208   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.3220859   mnote 60 127 ""0.0.155"" 2
    0.46932516   mnote 58 111 ""0.0.191"" 2
NOTE  60 1.0 beat134
    0.0   mnote 12 100 ""0.0.74"" 16
    0.07055215   mnote 60 55 ""0.0.448"" 1
    0.0   mnote 56 55 ""0.0.448"" 1
    0.0   mnote 53 55 ""0.0.448"" 1
    0.0   mnote 49 55 ""0.0.448"" 1
    0.0   mnote 34 94 ""0.0.396"" 1
    0.021472393   mnote 46 55 ""0.0.437"" 1
    0.061349694   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.15644172   mnote 56 82 ""0.0.308"" 2
    0.5981595   mnote 55 88 ""0.0.130"" 2
NOTE  60 1.0 beat135
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 54 55 ""0.0.337"" 1
    0.0   mnote 63 55 ""0.0.337"" 1
    0.0   mnote 59 55 ""0.0.337"" 1
    0.0   mnote 68 55 ""0.0.337"" 1
    0.0   mnote 32 105 ""0.0.181"" 1
    0.018404909   mnote 44 55 ""0.0.328"" 1
    0.08895706   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.10429448   mnote 56 93 ""0.0.230"" 2
    0.2607362   mnote 32 74 ""0.0.106"" 1
    0.34969324   mnote 58 110 ""0.0.77"" 2
NOTE  60 1.0 beat136
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 40 87 ""0.0.433"" 1
    0.107361965   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
    0.064417176   mnote 60 127 ""0.0.268"" 2
    0.75153375   mnote 68 123 ""0.0.1633"" 2
NOTE  60 1.0 beat137
    0.0   mnote 12 100 ""0.0.74"" 16
    0.030674847   mnote 54 55 ""0.0.337"" 1
    0.0   mnote 63 55 ""0.0.337"" 1
    0.0   mnote 59 55 ""0.0.337"" 1
    0.0   mnote 68 55 ""0.0.337"" 1
    0.0   mnote 32 105 ""0.0.181"" 1
    0.018404909   mnote 44 55 ""0.0.328"" 1
    0.10429448   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.34969324   mnote 32 74 ""0.0.106"" 1
NOTE  60 1.0 beat138
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 44 94 ""0.0.406"" 1
    0.1196319   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
NOTE  60 1.0 beat139
    0.0   mnote 12 100 ""0.0.74"" 16
    0.021472393   mnote 40 90 ""0.0.375"" 1
    0.13190185   mnote 8 102 ""0.0.589"" 15
    0.0   mnote 8 102 ""0.0.333"" 16
NOTE  60 1.0 beat140
    0.0   mnote 12 100 ""0.0.74"" 16
    0.018404909   mnote 64 67 ""0.0.579"" 1
    0.0   mnote 73 67 ""0.0.579"" 1
    0.0   mnote 57 67 ""0.0.579"" 1
    0.0   mnote 66 67 ""0.0.579"" 1
    0.0   mnote 42 94 ""0.0.537"" 1
    0.009202454   mnote 54 71 ""0.0.1637"" 1
    0.018404909   mnote 70 44 ""0.0.84"" 2
    0.015337423   mnote 66 76 ""0.0.177"" 2
    0.09202454   mnote 8 102 ""0.0.589"" 15
    0.0   mnote 8 102 ""0.0.333"" 16
    0.09815951   mnote 63 48 ""0.0.153"" 2
    0.09815951   mnote 61 58 ""0.0.144"" 2
    0.030674847   mnote 60 103 ""0.0.62"" 2
    0.064417176   mnote 59 65 ""0.0.69"" 2
    0.015337423   mnote 58 101 ""0.0.146"" 2
    0.064417176   mnote 57 55 ""0.0.77"" 2
    0.015337423   mnote 56 82 ""0.0.146"" 2
    0.064417176   mnote 55 58 ""0.0.69"" 2
    0.04601227   mnote 54 61 ""0.0.131"" 2
    0.07055215   mnote 53 58 ""0.0.62"" 2
    0.064417176   mnote 51 108 ""0.0.77"" 2
    0.030674847   mnote 52 55 ""0.0.31"" 2
    0.17791412   mnote 51 108 ""0.0.38"" 2
NOTE  60 1.0 beat141
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 12 nil ""0.0.333"" 16
    0.015337423   mnote 44 55 ""0.0.22"" 2
    0.0   mnote 46 124 ""0.0.38"" 2
    0.04601227   mnote 42 54 ""0.0.47"" 2
    0.018404909   mnote 39 114 ""0.0.383"" 2
    0.030674847   mnote 44 106 ""0.0.31"" 2
    0.064417176   mnote 37 114 ""0.0.22"" 2
    0.015337423   mnote 42 113 ""0.0.47"" 2
    0.018404909   mnote 41 36 ""0.0.38"" 2
    0.04601227   mnote 37 111 ""0.0.237"" 2
    0.064417176   mnote 40 83 ""0.0.29"" 2
    0.018404909   mnote 64 61 ""0.0.168"" 1
    0.0   mnote 73 61 ""0.0.168"" 1
    0.0   mnote 57 61 ""0.0.168"" 1
    0.0   mnote 66 61 ""0.0.168"" 1
    0.0   mnote 42 67 ""0.0.100"" 1
    0.17177914   mnote 35 43 ""0.0.54"" 2
    0.055214726   mnote 36 44 ""0.0.100"" 2
    0.09509202   mnote 38 45 ""0.0.99"" 2
    0.0   mnote 40 58 ""0.0.131"" 2
    0.1595092   mnote 41 29 ""0.0.93"" 2
NOTE  60 1.0 beat142
    0.0   mnote 12 100 ""0.0.74"" 16
    0.018404909   mnote 64 61 ""0.0.536"" 1
    0.0   mnote 73 61 ""0.0.536"" 1
    0.0   mnote 57 61 ""0.0.536"" 1
    0.0   mnote 66 61 ""0.0.536"" 1
    0.0   mnote 37 83 ""0.0.571"" 1
    0.03374233   mnote 43 31 ""0.0.84"" 2
    0.015337423   mnote 42 56 ""0.0.62"" 2
    0.018404909   mnote 45 56 ""0.0.99"" 2
    0.030674847   mnote 47 61 ""0.0.115"" 2
    0.030674847   mnote 48 86 ""0.0.138"" 2
    0.006134969   mnote 12 nil ""0.0.333"" 16
    0.073619634   mnote 50 64 ""0.0.138"" 2
    0.064417176   mnote 52 64 ""0.0.146"" 2
    0.0797546   mnote 53 71 ""0.0.138"" 2
    0.0797546   mnote 55 64 ""0.0.131"" 2
    0.12883435   mnote 57 48 ""0.0.99"" 2
    0.064417176   mnote 59 81 ""0.0.84"" 2
    0.09509202   mnote 60 95 ""0.0.62"" 2
    0.20858896   mnote 64 43 ""0.0.47"" 2
    0.030674847   mnote 65 65 ""0.0.47"" 2
NOTE  60 1.0 beat143
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 69 61 ""0.0.69"" 2
    0.04601227   mnote 12 nil ""0.0.333"" 16
    0.0030674846   mnote 71 65 ""0.0.84"" 2
    0.064417176   mnote 72 58 ""0.0.93"" 2
    0.0797546   mnote 74 56 ""0.0.93"" 2
    0.04601227   mnote 76 44 ""0.0.115"" 2
    0.03374233   mnote 77 54 ""0.0.146"" 2
    0.10122699   mnote 64 73 ""0.0.222"" 1
    0.0   mnote 73 73 ""0.0.222"" 1
    0.0   mnote 57 73 ""0.0.222"" 1
    0.0   mnote 66 73 ""0.0.222"" 1
    0.0   mnote 37 77 ""0.0.119"" 1
    0.012269938   mnote 79 37 ""0.0.130"" 2
NOTE  60 1.0 beat144
    0.0   mnote 12 100 ""0.0.74"" 16
    0.036809817   mnote 54 51 ""0.0.322"" 1
    0.0   mnote 63 51 ""0.0.322"" 1
    0.0   mnote 59 51 ""0.0.322"" 1
    0.0   mnote 56 51 ""0.0.322"" 1
    0.0   mnote 44 90 ""0.0.206"" 1
    0.04601227   mnote 44 55 ""0.0.300"" 1
    0.07055215   mnote 12 nil ""0.0.333"" 16
    0.04601227   mnote 56 100 ""0.0.246"" 2
    0.30981594   mnote 32 97 ""0.0.96"" 1
NOTE  60 1.0 beat145
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 62 55 ""0.0.334"" 1
    0.0   mnote 59 55 ""0.0.334"" 1
    0.0   mnote 56 55 ""0.0.334"" 1
    0.0   mnote 64 55 ""0.0.334"" 1
    0.0   mnote 40 87 ""0.0.324"" 1
    0.015337423   mnote 52 55 ""0.0.327"" 1
    0.10429448   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
    0.05214724   mnote 58 118 ""0.0.252"" 2
    0.65030677   mnote 64 66 ""0.0.140"" 1
    0.0   mnote 67 66 ""0.0.140"" 1
    0.0   mnote 59 66 ""0.0.140"" 1
    0.0   mnote 62 66 ""0.0.140"" 1
    0.006134969   mnote 48 55 ""0.0.193"" 1
NOTE  60 1.0 beat146
    0.0   mnote 12 100 ""0.0.74"" 16
    0.030674847   mnote 36 93 ""0.0.212"" 1
    0.12269939   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.064417176   mnote 60 127 ""0.0.206"" 2
    0.303681   mnote 24 93 ""0.0.90"" 1
NOTE  60 1.0 beat147
    0.0   mnote 12 100 ""0.0.74"" 16
    0.049079754   mnote 64 51 ""0.0.331"" 1
    0.0   mnote 73 51 ""0.0.331"" 1
    0.0   mnote 57 51 ""0.0.331"" 1
    0.0   mnote 68 51 ""0.0.331"" 1
    0.0   mnote 42 96 ""0.0.317"" 1
    0.04601227   mnote 54 55 ""0.0.309"" 1
    0.058282208   mnote 0 100 ""0.0.589"" 15
    0.0   mnote 0 100 ""0.0.333"" 16
    0.055214726   mnote 53 98 ""0.0.268"" 2
NOTE  60 1.0 beat148
    0.0   mnote 12 100 ""0.0.74"" 16
    0.027607363   mnote 41 92 ""0.0.358"" 1
    0.12576688   mnote 58 105 ""0.0.330"" 2
    0.0   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.73006136   mnote 64 66 ""0.0.140"" 1
    0.0   mnote 67 66 ""0.0.140"" 1
    0.0   mnote 59 66 ""0.0.140"" 1
    0.0   mnote 62 66 ""0.0.140"" 1
    0.006134969   mnote 48 55 ""0.0.193"" 1
    0.082822085   mnote 60 127 ""0.0.160"" 2
NOTE  60 1.0 beat149
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 36 93 ""0.0.212"" 1
    0.09509202   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.39570552   mnote 24 93 ""0.0.90"" 1
    0.2576687   mnote 61 114 ""0.0.199"" 2
NOTE  60 1.0 beat150
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 63 55 ""0.0.448"" 1
    0.0   mnote 59 55 ""0.0.894"" 1
    0.0   mnote 56 55 ""0.0.448"" 1
    0.0   mnote 52 55 ""0.0.894"" 1
    0.0   mnote 37 94 ""0.0.396"" 1
    0.021472393   mnote 49 55 ""0.0.437"" 1
    0.08588957   mnote 0 100 ""0.0.589"" 15
    0.0   mnote 0 100 ""0.0.333"" 16
    0.6779141   mnote 60 127 ""0.0.115"" 2
NOTE  60 1.0 beat151
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 40 87 ""0.0.433"" 1
    0.09202454   mnote 58 83 ""0.0.246"" 2
    0.0030674846   mnote 1 101 ""0.0.589"" 15
    0.0   mnote 1 101 ""0.0.333"" 16
    0.6411043   mnote 56 91 ""0.0.153"" 2
NOTE  60 1.0 beat152
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 62 52 ""0.0.107"" 1
    0.0   mnote 73 52 ""0.0.107"" 1
    0.0   mnote 56 52 ""0.0.107"" 1
    0.0   mnote 66 52 ""0.0.107"" 1
    0.0   mnote 40 86 ""0.0.449"" 1
    0.006134969   mnote 52 64 ""0.0.892"" 1
    0.10122699   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.10122699   mnote 55 93 ""0.0.208"" 2
    0.2576687   mnote 62 58 ""0.0.225"" 1
    0.0   mnote 73 58 ""0.0.225"" 1
    0.0   mnote 56 58 ""0.0.225"" 1
    0.0   mnote 66 58 ""0.0.225"" 1
    0.3220859   mnote 56 105 ""0.0.124"" 2
NOTE  60 1.0 beat153
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 40 87 ""0.0.433"" 1
    0.107361965   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.049079754   mnote 58 98 ""0.0.230"" 2
    0.5613497   mnote 66 123 ""0.0.160"" 2
NOTE  60 1.0 beat154
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 52 62 ""0.0.187"" 1
    0.0   mnote 61 62 ""0.0.187"" 1
    0.0   mnote 57 62 ""0.0.187"" 1
    0.0   mnote 68 62 ""0.0.187"" 1
    0.0   mnote 37 71 ""0.0.258"" 1
    0.1196319   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.058282208   mnote 65 100 ""0.0.159"" 2
    0.28834355   mnote 49 77 ""0.0.105"" 1
    0.2392638   mnote 63 113 ""0.0.116"" 2
NOTE  60 1.0 beat155
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 54 59 ""0.0.894"" 1
    0.0   mnote 61 70 ""0.0.829"" 1
    0.0   mnote 57 70 ""0.0.829"" 1
    0.0   mnote 66 70 ""0.0.829"" 1
    0.0   mnote 52 70 ""0.0.829"" 1
    0.0   mnote 42 94 ""0.0.537"" 1
    0.107361965   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.018404909   mnote 61 63 ""0.0.122"" 2
    0.6441718   mnote 60 127 ""0.0.69"" 2
NOTE  60 1.0 beat156
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 63 103 ""0.0.268"" 2
    0.0   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.37116563   mnote 42 67 ""0.0.100"" 1
NOTE  60 1.0 beat157
    0.0   mnote 12 100 ""0.0.74"" 16
    0.049079754   mnote 37 90 ""0.0.206"" 1
    0.036809817   mnote 49 55 ""0.0.320"" 1
    0.012269938   mnote 67 127 ""0.0.215"" 2
    0.055214726   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.36809817   mnote 37 97 ""0.0.110"" 1
    0.2791411   mnote 63 92 ""0.0.215"" 2
NOTE  60 1.0 beat158
    0.0   mnote 12 100 ""0.0.74"" 16
    0.049079754   mnote 61 55 ""0.0.443"" 1
    0.0   mnote 57 55 ""0.0.443"" 1
    0.0   mnote 68 55 ""0.0.443"" 1
    0.0   mnote 52 55 ""0.0.889"" 1
    0.0   mnote 42 78 ""0.0.443"" 1
    0.009202454   mnote 54 59 ""0.0.440"" 1
    0.09509202   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.595092   mnote 60 127 ""0.0.130"" 2
NOTE  60 1.0 beat159
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0398773   mnote 40 87 ""0.0.433"" 1
    0.11349693   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.10429448   mnote 56 71 ""0.0.253"" 2
    0.61042947   mnote 53 98 ""0.0.383"" 2
NOTE  60 1.0 beat160
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 59 57 ""0.0.564"" 1
    0.0   mnote 68 57 ""0.0.564"" 1
    0.0   mnote 54 57 ""0.0.564"" 1
    0.0   mnote 63 57 ""0.0.564"" 1
    0.0   mnote 37 74 ""0.0.571"" 1
    0.015337423   mnote 49 59 ""0.0.885"" 1
    0.10429448   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
NOTE  60 1.0 beat161
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.3404908   mnote 59 44 ""0.0.221"" 1
    0.0   mnote 68 44 ""0.0.221"" 1
    0.0   mnote 54 44 ""0.0.221"" 1
    0.0   mnote 63 44 ""0.0.221"" 1
    0.0   mnote 43 85 ""0.0.193"" 1
NOTE  60 1.0 beat162
    0.0   mnote 12 100 ""0.0.74"" 16
    0.027607363   mnote 43 94 ""0.0.255"" 1
    0.12576688   mnote 1 102 ""0.0.589"" 15
